"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"546831555","Metro by T-Mobile","(305) 506-0924","","","","Coral Reef","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 15477 Sw 137th Ave in Miami, or give us a call at (305) 506-0924.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546831555?lid=546831555","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","15477 SW 137th AveMiami, FL 33177","","telecom","Florida+City,+FL"
"546854982","Metro by T-Mobile","(305) 251-4700","","","","Cutler Bay","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 18483 S Dixie Hwy in Cutler Bay, or give us a call at (305) 251-4700.","https://www.yellowpages.com/cutler-bay-fl/mip/metro-by-t-mobile-546854982?lid=546854982","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","18483 S Dixie HwyCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"546856569","Metro by T-Mobile","(305) 900-6711","","","","Kendall Commerce Center, Three Lakes","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 12934 Sw 120th St in Miami, or give us a call at (305) 900-6711.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546856569?lid=546856569","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","12934 SW 120th StMiami, FL 33186","","telecom","Florida+City,+FL"
"544548405","Total Wireless","(786) 877-0169","","","","The Hammocks, The Hammocks Town Center","Stop by the new Total Wireless store in MiamiFL. Let our experts help you select the right plan for you with nationwide 4G LTE coverage on America's largest and most dependable networks – the same networks as the big carriers. Be sure to ask about our international plans to suit all of your travel and calling needs. Shop our wide selection of basic and smartphones, or bring your own phone and we can easily help you switch it to your new plan.","https://www.yellowpages.com/miami-fl/mip/total-wireless-544548405?lid=544548405","Cellular Telephone Service, Telephone Communications Services","https://locations.totalwireless.com/fl/miami/10201-hammocks-blvd.html","10201 Hammocks Blvd Ste 153Miami, FL 33196","","telecom","Florida+City,+FL"
"546826450","Metro by T-Mobile","(786) 444-7777","","","","Market Place Square, The Hammocks","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 14605 Sw 104th St in Miami, or give us a call at (786) 444-7777.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546826450?lid=546826450","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","14605 SW 104th StMiami, FL 33186","","telecom","Florida+City,+FL"
"546831637","Metro by T-Mobile","(305) 259-7770","","","","Mitchell Center, Palmetto Bay","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 14317 S. Dixie Hwy in Miami, or give us a call at (305) 259-7770.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546831637?lid=546831637","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","14317 S Dixie HwyMiami, FL 33176","","telecom","Florida+City,+FL"
"546857549","Metro by T-Mobile","(305) 258-3190","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 23262 Sw 112th Ave in Miami, or give us a call at (305) 258-3190.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546857549?lid=546857549","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","23262 SW 112th Avenue RdMiami, FL 33176","","telecom","Florida+City,+FL"
"546832187","Metro by T-Mobile","(305) 900-6725","","","","Forest Lakes, Forest Lakes Plaza, The Hammocks","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 16774 Sw 88th St in Miami, or give us a call at (305) 900-6725.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546832187?lid=546832187","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","16774 SW 88th St # C-9Miami, FL 33196","","telecom","Florida+City,+FL"
"546827041","Metro by T-Mobile","(305) 900-6681","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 16255 Sw 88th St in Miami, or give us a call at (305) 900-6681.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546827041?lid=546827041","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","16255 SW 88th StMiami, FL 33196","","telecom","Florida+City,+FL"
"526500592","Metro by T-Mobile","(305) 507-9732","","","","Higate Square, The Hammocks","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 13864 N. Kendall Dr in Miami, or give us a call at (305) 507-9732.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-526500592?lid=526500592","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","13864 SW 88th StMiami, FL 33186","","telecom","Florida+City,+FL"
"546853427","Metro by T-Mobile","(305) 900-6716","","","","Kendale Lakes, Kendale Lakes Plaza","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 13905 Sw 88th St in Miami, or give us a call at (305) 900-6716.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546853427?lid=546853427","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","13905 SW 88th StMiami, FL 33186","","telecom","Florida+City,+FL"
"546862602","Metro by T-Mobile","(305) 386-7001","","","","","Discover the smarter way to get all of the high-end devices you want and the network you need, for less. Visit us today at 15785 Sw 72nd St in Miami, or give us a call at (305) 386-7001.","https://www.yellowpages.com/miami-fl/mip/metro-by-t-mobile-546862602?lid=546862602","Cellular Telephone Service, Consumer Electronics, Telephone Communications Services","http://www.metrobytmobile.com","15785 SW 72nd StMiami, FL 33193","","telecom","Florida+City,+FL"
"472741605","Phone Geeks Miami","(305) 417-8339","","","","Palmetto Bay","","https://www.yellowpages.com/miami-fl/mip/phone-geeks-miami-472741605?lid=472741605","Telephone Equipment & Systems-Repair & Service, Telephone Communications Services, Computers & Computer Equipment-Service & Repair, Computer Hardware & Supplies, Telecommunications-Equipment & Supply","","16635 S Dixie HwyMiami, FL 33157","","telecom","Florida+City,+FL"
"489122755","Dial World Communications","(800) 482-6415","","8","","Cutler Bay","","https://www.yellowpages.com/cutler-bay-fl/mip/dial-world-communications-489122755?lid=489122755","Telephone Communications Services","http://www.dialworldcom.com","19109 SW 80th CtCutler Bay, FL 33157","","telecom","Florida+City,+FL"
"9190480","H2o Bridge Tech","(305) 235-4423","","13","","Morlin International Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/h2o-bridge-tech-9190480?lid=9190480","Telephone Equipment & Systems-Repair & Service, Telecommunications-Equipment & Supply","http://h2obridgetech.com","13390 SW 131st StMiami, FL 33186","","telecom","Florida+City,+FL"
"472869316","Bj Options","(786) 581-9092","","","","Jan-Aire Industrial Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/bj-options-472869316?lid=472869316","Telecommunications Services, Telephone Equipment & Systems, Telecommunications-Equipment & Supply, Cellular Telephone Equipment & Supplies","","12855 SW 136th AveMiami, FL 33186","","telecom","Florida+City,+FL"
"468059706","Blue Streak","(305) 251-3857","","","","London Square, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/blue-streak-468059706?lid=468059706","Telecommunications-Equipment & Supply, Telephone Equipment & Systems, Telecommunications Services","http://communicationconstruction.com","12595 SW 137th Ave Ste 312Miami, FL 33186","","telecom","Florida+City,+FL"
"473188016","Xeta Technologies Inc","(305) 971-1450","","","","Three Lakes","","https://www.yellowpages.com/miami-fl/mip/xeta-technologies-inc-473188016?lid=473188016","Telephone Equipment & Systems, Telecommunications-Equipment & Supply","","12395 SW 130th St Ste 100Miami, FL 33186","","telecom","Florida+City,+FL"
"543124440","Complete Image Systems","(305) 256-9304","customerservice@copierexperts.com","9","","Coral Reef Estates, Palmetto Bay","","https://www.yellowpages.com/palmetto-bay-fl/mip/complete-image-systems-543124440?lid=543124440","Telephone Communications Services","","16115 SW 88th Avenue Rd Suite A10Palmetto Bay, FL 33157","","telecom","Florida+City,+FL"
"450945390","Arcomm","(305) 669-9966","","23","","Kendallwood Park, Three Lakes","","https://www.yellowpages.com/miami-fl/mip/arcomm-450945390?lid=450945390","Telecommunications-Equipment & Supply, Telephone Equipment & Systems","http://www.arcomminc.com","12351 SW 128th Ct Ste 301Miami, FL 33186","","telecom","Florida+City,+FL"
