"id","business_name","phone","business_page","category","website","address","rating","keyword","place"
"527449364","Coldwell Banker","(407) 846-4040","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-527449364?lid=527449364","Real Estate Developers","http://www.coldwellbanker.com","525 S Virgil AveLos Angeles, CA 90020","","development","Los+Angeles,+CA"
"6128810","Tobo Construction Inc","(323) 465-1600","https://www.yellowpages.com/los-angeles-ca/mip/tobo-construction-inc-6128810?lid=6128810","Real Estate Developers","","500 Shatto Pl Ste 320Los Angeles, CA 90020","","development","Los+Angeles,+CA"
"14855161","GSP Construction","(213) 380-6701","https://www.yellowpages.com/los-angeles-ca/mip/gsp-construction-14855161?lid=14855161","Real Estate Developers","","695 S Vermont AveLos Angeles, CA 90005","","development","Los+Angeles,+CA"
"1621098","Caltron Construction","(323) 266-3456","https://www.yellowpages.com/los-angeles-ca/mip/caltron-construction-1621098?lid=1621098","Real Estate Developers","http://www.caltronconstruction.com","3045 E 12th StLos Angeles, CA 90023","","development","Los+Angeles,+CA"
"3611505","Cosmo Builders Inc","(323) 766-8680","https://www.yellowpages.com/los-angeles-ca/mip/cosmo-builders-inc-3611505?lid=3611505","Real Estate Developers","","1726 Venice BlvdLos Angeles, CA 90006","","development","Los+Angeles,+CA"
"479817128","Signet Design & Construction","(323) 267-4538","https://www.yellowpages.com/los-angeles-ca/mip/signet-design-construction-479817128?lid=479817128","Real Estate Developers","http://www.signetdesigninc.com","2716 Medford StLos Angeles, CA 90033","","development","Los+Angeles,+CA"
"30325023","Harmony Construction","(213) 381-6933","https://www.yellowpages.com/los-angeles-ca/mip/harmony-construction-30325023?lid=30325023","Real Estate Developers,Home Builders","","3520 Council St Ste ALos Angeles, CA 90004","","development","Los+Angeles,+CA"
"508305519","Wesport Construction Inc","(323) 225-5648","https://www.yellowpages.com/los-angeles-ca/mip/wesport-construction-inc-508305519?lid=508305519","Real Estate Developers","","3526 Marmion WayLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"470790850","Atlantis","(323) 222-1300","https://www.yellowpages.com/los-angeles-ca/mip/atlantis-470790850?lid=470790850","Real Estate Developers","http://atlantiscsinc.com","1200 N San Fernando RdLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"545249663","Cambridge Homes","(213) 263-2005","https://www.yellowpages.com/los-angeles-ca/mip/cambridge-homes-545249663?lid=545249663","Real Estate Developers,Home Builders","","611 S Catalina StLos Angeles, CA 90005","","development","Los+Angeles,+CA"
"525864386","Sukyju Construction Material Corp","(323) 397-9187","https://www.yellowpages.com/los-angeles-ca/mip/sukyju-construction-material-corp-525864386?lid=525864386","Real Estate Developers","","3178 W 8th StLos Angeles, CA 90005","","development","Los+Angeles,+CA"
"495310069","Total Construction Inc","(213) 388-8206","https://www.yellowpages.com/los-angeles-ca/mip/total-construction-inc-495310069?lid=495310069","Real Estate Developers","","3440 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"17486707","Pacific Properties Management","(323) 662-7943","https://www.yellowpages.com/los-angeles-ca/mip/pacific-properties-management-17486707?lid=17486707","Real Estate Developers","http://www.pacificpropertiesor.com","3919 Beverly BlvdLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"483840138","Nexus Homes","(213) 387-2499","https://www.yellowpages.com/los-angeles-ca/mip/nexus-homes-483840138?lid=483840138","Real Estate Developers","http://www.nexushomesinc.com","3600 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"544992960","RC Homes Inc","(323) 928-2720","https://www.yellowpages.com/los-angeles-ca/mip/rc-homes-inc-544992960?lid=544992960","Real Estate Developers","","1933 Griffith Park BlvdLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"8932447","Nk Construction","(323) 668-1060","https://www.yellowpages.com/los-angeles-ca/mip/nk-construction-8932447?lid=8932447","Real Estate Developers","http://www.nk-construction.com","1833 Burnell DrLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"2273704","Allsets Design & Construction","(323) 221-9600","https://www.yellowpages.com/los-angeles-ca/mip/allsets-design-construction-2273704?lid=2273704","Real Estate Developers","http://www.allsets.com","2529 N San Fernando RdLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"474181564","Coldwell Banker","(213) 637-1112","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-474181564?lid=474181564","Real Estate Developers","http://www.coldwellbanker.com","3731 Wilshire Blvd Ste 820Los Angeles, CA 90010","","development","Los+Angeles,+CA"
"16101217","Artisan Pacific Construction","(323) 666-2369","https://www.yellowpages.com/los-angeles-ca/mip/artisan-pacific-construction-16101217?lid=16101217","Real Estate Developers","http://www.artisanpacific.com","2752 Clearwater StLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"10367274","Myung Construction","(213) 365-0724","https://www.yellowpages.com/los-angeles-ca/mip/myung-construction-10367274?lid=10367274","Real Estate Developers","http://lenax.com","3810 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"12366392","Russo Construction","(323) 663-4340","https://www.yellowpages.com/los-angeles-ca/mip/russo-construction-12366392?lid=12366392","Real Estate Developers","","2342 Lyric AveLos Angeles, CA 90027","","development","Los+Angeles,+CA"
"478212920","West A Homes","(323) 234-9942","https://www.yellowpages.com/los-angeles-ca/mip/west-a-homes-478212920?lid=478212920","Real Estate Developers","","4080 S Vermont AveLos Angeles, CA 90037","","development","Los+Angeles,+CA"
"15388114","D Square Construction Services Inc","(323) 373-9630","https://www.yellowpages.com/los-angeles-ca/mip/d-square-construction-services-inc-15388114?lid=15388114","Real Estate Developers,Home Builders","","2116 Arlington Ave Ste 250Los Angeles, CA 90018","","development","Los+Angeles,+CA"
"504860057","Tobo Construction Inc.","(323) 465-1600","https://www.yellowpages.com/los-angeles-ca/mip/tobo-construction-inc-504860057?lid=504860057","Real Estate Developers","","239 N Ridgewood PlLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"481977760","Metro Builders","(323) 965-2747","https://www.yellowpages.com/los-angeles-ca/mip/metro-builders-481977760?lid=481977760","Real Estate Developers","","4220 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"504927347","Lennar Homes","(323) 301-7986","https://www.yellowpages.com/los-angeles-ca/mip/lennar-homes-504927347?lid=504927347","Real Estate Developers","http://lennar.com","664 N Gramercy PlLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"457154517","Wright Residential Homes","(323) 295-7483","https://www.yellowpages.com/los-angeles-ca/mip/wright-residential-homes-457154517?lid=457154517","Real Estate Developers,Home Builders","","3995 Dalton AveLos Angeles, CA 90062","","development","Los+Angeles,+CA"
"18250987","Nichols H A Co","(323) 234-0117","https://www.yellowpages.com/los-angeles-ca/mip/nichols-h-a-co-18250987?lid=18250987","Real Estate Developers","","926 E Slauson AveLos Angeles, CA 90011","","development","Los+Angeles,+CA"
"460572503","Coldwell Banker","(323) 938-5700","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-460572503?lid=460572503","Real Estate Developers","http://www.coldwellbanker.com","933 Crenshaw BlvdLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"478308915","Century Construction West","(323) 284-8518","https://www.yellowpages.com/los-angeles-ca/mip/century-construction-west-478308915?lid=478308915","Real Estate Developers","","3216 Glendale BlvdLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"460315844","County of Los Angeles","(323) 260-2267","https://www.yellowpages.com/los-angeles-ca/mip/county-of-los-angeles-460315844?lid=460315844","Real Estate Developers","","4800 E Cesar E Chavez AveLos Angeles, CA 90022","","development","Los+Angeles,+CA"
"461770977","Coldwell Banker","(323) 462-0867","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-461770977?lid=461770977","Real Estate Developers","http://www.coldwellbanker.com","119 N Larchmont BlvdLos Angeles, CA 90004","","development","Los+Angeles,+CA"
"538429381","Construction Inc Westport","(323) 498-5108","https://www.yellowpages.com/los-angeles-ca/mip/construction-inc-westport-538429381?lid=538429381","Real Estate Developers","","1601 N Hobart BlvdLos Angeles, CA 90027","","development","Los+Angeles,+CA"
"2023954","Royal Builders","(323) 790-1400","https://www.yellowpages.com/los-angeles-ca/mip/royal-builders-2023954?lid=2023954","Real Estate Developers","http://netzero.net","5419 W Sunset Blvd Ste 227Los Angeles, CA 90027","","development","Los+Angeles,+CA"
"18453555","Walter H Leimert Co","(323) 466-8591","https://www.yellowpages.com/los-angeles-ca/mip/walter-h-leimert-co-18453555?lid=18453555","Real Estate Developers","http://www.leimert.com","606 N Larchmont Blvd Ste 300Los Angeles, CA 90004","","development","Los+Angeles,+CA"
"503110601","Su Casa Bella","(323) 363-9148","https://www.yellowpages.com/los-angeles-ca/mip/su-casa-bella-503110601?lid=503110601","Real Estate Developers","http://www.sucasabella.com","3916 Carnavon WayLos Angeles, CA 90027","","development","Los+Angeles,+CA"
"478278311","Fore Front Builders","(323) 466-4194","https://www.yellowpages.com/los-angeles-ca/mip/fore-front-builders-478278311?lid=478278311","Real Estate Developers","","5700 Melrose AveLos Angeles, CA 90038","","development","Los+Angeles,+CA"
"472072148","Dnam Construction","(323) 299-5200","https://www.yellowpages.com/los-angeles-ca/mip/dnam-construction-472072148?lid=472072148","Real Estate Developers","http://www.sinaiconstruction.net","4512 S Western AveLos Angeles, CA 90062","","development","Los+Angeles,+CA"
"466007426","Ca Light General Contractor","(213) 804-2864","https://www.yellowpages.com/los-angeles-ca/mip/ca-light-general-contractor-466007426?lid=466007426","Real Estate Developers","http://www.twitter.com/calightgcontrac","4067 Verdugo RdLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"480084863","Perron Roger General Contractor","(626) 797-9969","https://www.yellowpages.com/los-angeles-ca/mip/perron-roger-general-contractor-480084863?lid=480084863","Real Estate Developers","http://www.rogerperron.com","3171 Los Feliz BlvdLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"505260884","United Community Builders","(323) 871-4216","https://www.yellowpages.com/los-angeles-ca/mip/united-community-builders-505260884?lid=505260884","Real Estate Developers,Home Builders","","5812 Harold WayLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"4457033","Ralph Burch Construction","(323) 750-1157","https://www.yellowpages.com/los-angeles-ca/mip/ralph-burch-construction-4457033?lid=4457033","Real Estate Developers","","1506 W 54th StLos Angeles, CA 90062","","development","Los+Angeles,+CA"
"8395707","L C Construction","(323) 254-8800","https://www.yellowpages.com/los-angeles-ca/mip/l-c-construction-8395707?lid=8395707","Real Estate Developers","http://www.quakesafehome.com","5728 York BlvdLos Angeles, CA 90042","","development","Los+Angeles,+CA"
"23302342","Rok Construction","(818) 782-4210","https://www.yellowpages.com/los-angeles-ca/mip/rok-construction-23302342?lid=23302342","Real Estate Developers,Home Builders","http://www.rokconstruction.com","5300 E Beverly Blvd Ste BLos Angeles, CA 90022","","development","Los+Angeles,+CA"
"3308246","Mirage Construction Inc","(323) 938-9600","https://www.yellowpages.com/los-angeles-ca/mip/mirage-construction-inc-3308246?lid=3308246","Real Estate Developers","http://www.mfrconstruction.com","303 S Highland AveLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"503858714","Webcor Builders","(323) 871-4036","https://www.yellowpages.com/los-angeles-ca/mip/webcor-builders-503858714?lid=503858714","Real Estate Developers,Home Builders","","6115 Selma AveLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"468295328","Hollywood Community Housing Corporation","(323) 461-7422","https://www.yellowpages.com/los-angeles-ca/mip/hollywood-community-housing-corporation-468295328?lid=468295328","Real Estate Developers","http://www.whchc.org","1277 Wilcox AveLos Angeles, CA 90038","","development","Los+Angeles,+CA"
"11932484","Legacy Partners Builders","(323) 461-0100","https://www.yellowpages.com/los-angeles-ca/mip/legacy-partners-builders-11932484?lid=11932484","Real Estate Developers,Home Builders","","1680 Vine St Ste 412Los Angeles, CA 90028","","development","Los+Angeles,+CA"
"517442264","Sam's Construction Services","(323) 463-6216","https://www.yellowpages.com/los-angeles-ca/mip/sams-construction-services-517442264?lid=517442264","Real Estate Developers","","6430 W Sunset BlvdLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"463469264","Summit Equity","(310) 276-1290","https://www.yellowpages.com/los-angeles-ca/mip/summit-equity-463469264?lid=463469264","Real Estate Developers,Home Builders","","5371 Wilshire Blvd Ste 210Los Angeles, CA 90036","","development","Los+Angeles,+CA"
"459531869","Bomel Co","(323) 549-9700","https://www.yellowpages.com/los-angeles-ca/mip/bomel-co-459531869?lid=459531869","Real Estate Developers,Home Builders","","101 S La Brea AveLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"467538429","Hmj Construction Inc","(323) 466-3400","https://www.yellowpages.com/los-angeles-ca/mip/hmj-construction-inc-467538429?lid=467538429","Real Estate Developers","","6381 Hollywood BlvdLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"16260738","Orlando Construction","(323) 290-0356","https://www.yellowpages.com/los-angeles-ca/mip/orlando-construction-16260738?lid=16260738","Real Estate Developers","","5345 3rd AveLos Angeles, CA 90043","","development","Los+Angeles,+CA"
"6298720","Gres Construction","(323) 937-5375","https://www.yellowpages.com/los-angeles-ca/mip/gres-construction-6298720?lid=6298720","Real Estate Developers","","211 S Poinsettia PlLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"535511563","Butel Construction Inc","(323) 938-6360","https://www.yellowpages.com/los-angeles-ca/mip/butel-construction-inc-535511563?lid=535511563","Real Estate Developers","http://www.butelconstruction.com","733 N La Brea Ave Ste 200Los Angeles, CA 90038","","development","Los+Angeles,+CA"
"12563585","Coldwell Banker","(888) 407-6374","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-12563585?lid=12563585","Real Estate Developers","http://www.coldwellbanker.com","5670 Wilshire BlvdLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"22036034","Torres Construction & Consulting","(323) 460-4702","https://www.yellowpages.com/los-angeles-ca/mip/torres-construction-consulting-22036034?lid=22036034","Real Estate Developers","","1963 N Cahuenga BlvdLos Angeles, CA 90068","","development","Los+Angeles,+CA"
"4528289","Coldwell Banker","(626) 441-2272","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-4528289?lid=4528289","Real Estate Developers","http://www.coldwellbanker.com","2122 Colorado BlvdLos Angeles, CA 90041","","development","Los+Angeles,+CA"
"450996665","Scms Construction Inc","(323) 939-8700","https://www.yellowpages.com/los-angeles-ca/mip/scms-construction-inc-450996665?lid=450996665","Real Estate Developers","http://dobkinconstruction.com","1131 S Ridgeley DrLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"530298780","Renovation Pro's Inc.","(323) 792-4842","https://www.yellowpages.com/los-angeles-ca/mip/renovation-pros-inc-530298780?lid=530298780","Real Estate Developers","","5319 10TH AveLos Angeles, CA 90043","","development","Los+Angeles,+CA"
"460074932","Ddcm Inc","(323) 256-6060","https://www.yellowpages.com/los-angeles-ca/mip/ddcm-inc-460074932?lid=460074932","Real Estate Developers","","2455 Colorado BlvdLos Angeles, CA 90041","","development","Los+Angeles,+CA"
"523939482","Ppc Construction Inc","(818) 662-6945","https://www.yellowpages.com/los-angeles-ca/mip/ppc-construction-inc-523939482?lid=523939482","Real Estate Developers","","4600 Colorado BlvdLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"540707916","Melrose Villas","(323) 591-0124","https://www.yellowpages.com/los-angeles-ca/mip/melrose-villas-540707916?lid=540707916","Real Estate Developers","","823 N Poinsettia PlLos Angeles, CA 90046","","development","Los+Angeles,+CA"
"517520675","Hhgh Construction Inc.","(323) 851-0127","https://www.yellowpages.com/los-angeles-ca/mip/hhgh-construction-inc-517520675?lid=517520675","Real Estate Developers","","1335 N La Brea AveLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"1108868","Samuelson Bros.","(818) 500-0155","https://www.yellowpages.com/los-angeles-ca/mip/samuelson-bros-1108868?lid=1108868","Real Estate Developers","","5000 Edenhurst AveLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"504258763","Epic Residential Homes Inc","(323) 778-2610","https://www.yellowpages.com/los-angeles-ca/mip/epic-residential-homes-inc-504258763?lid=504258763","Real Estate Developers","","6054 6th AveLos Angeles, CA 90043","","development","Los+Angeles,+CA"
"539469572","Caruso Affiliated","(323) 900-8100","https://www.yellowpages.com/los-angeles-ca/mip/caruso-affiliated-539469572?lid=539469572","Real Estate Developers","http://www.carusoaffiliated.com","101 The Grove DrLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"2718735","J W Black Construction","(323) 758-6013","https://www.yellowpages.com/los-angeles-ca/mip/j-w-black-construction-2718735?lid=2718735","Real Estate Developers","","7510 S Western AveLos Angeles, CA 90047","","development","Los+Angeles,+CA"
"524005965","Green Tech Builders Inc","(323) 874-4504","https://www.yellowpages.com/los-angeles-ca/mip/green-tech-builders-inc-524005965?lid=524005965","Real Estate Developers","http://greentechbuildersinc.com","7270 W Sunset BlvdLos Angeles, CA 90046","","development","Los+Angeles,+CA"
"502812164","Brea Homes","(323) 845-0232","https://www.yellowpages.com/los-angeles-ca/mip/brea-homes-502812164?lid=502812164","Real Estate Developers","","1735 N La Brea AveLos Angeles, CA 90046","","development","Los+Angeles,+CA"
"535428076","B G L Construction","(323) 933-7150","https://www.yellowpages.com/los-angeles-ca/mip/b-g-l-construction-535428076?lid=535428076","Real Estate Developers","","6111 W 5th StLos Angeles, CA 90048","","development","Los+Angeles,+CA"
"460135914","Duran Construction","(323) 758-7515","https://www.yellowpages.com/los-angeles-ca/mip/duran-construction-460135914?lid=460135914","Real Estate Developers","","151 W 88th PlLos Angeles, CA 90003","","development","Los+Angeles,+CA"
"468107355","Amj Construction Mgmt Inc.","(323) 256-1000","https://www.yellowpages.com/los-angeles-ca/mip/amj-construction-mgmt-inc-468107355?lid=468107355","Real Estate Developers","http://amjcm.com","7474 N Figueroa StLos Angeles, CA 90041","","development","Los+Angeles,+CA"
"471035192","Frank Depietro & Sons","(323) 257-4253","https://www.yellowpages.com/los-angeles-ca/mip/frank-depietro-sons-471035192?lid=471035192","Real Estate Developers,Home Builders","","825 Colorado Blvd Ste 114Los Angeles, CA 90041","","development","Los+Angeles,+CA"
"453610222","Legacy Partners II","(323) 655-5096","https://www.yellowpages.com/los-angeles-ca/mip/legacy-partners-ii-453610222?lid=453610222","Real Estate Developers","http://www.legacypartners.com","6300 Wilshire BlvdLos Angeles, CA 90048","","development","Los+Angeles,+CA"
"541310282","Coldwell Banker","(412) 344-0500","https://www.yellowpages.com/los-angeles-ca/mip/coldwell-banker-541310282?lid=541310282","Real Estate Developers","http://www.coldwellbanker.com","6310 San Vicente BlvdLos Angeles, CA 90048","","development","Los+Angeles,+CA"
"2108978","Patriot Homes","(323) 658-1511","https://www.yellowpages.com/los-angeles-ca/mip/patriot-homes-2108978?lid=2108978","Real Estate Developers,Home Builders","http://www.homedepot.com/l/Wilshire/Union/CA/Los-Angeles/90017/1048","6399 Wilshire Blvd Ste 208Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"467641721","Solender Group Inc","(310) 445-5160","https://www.yellowpages.com/los-angeles-ca/mip/solender-group-inc-467641721?lid=467641721","Real Estate Developers","http://www.solendergroupinc.com","6399 Wilshire Blvd Ste 208Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"507783306","Servant Homes","(330) 259-0051","https://www.yellowpages.com/los-angeles-ca/mip/servant-homes-507783306?lid=507783306","Real Estate Developers","","5438 Village GrnLos Angeles, CA 90016","","development","Los+Angeles,+CA"
"31042655","Davis Partners Inc","(323) 944-0591","https://www.yellowpages.com/los-angeles-ca/mip/davis-partners-inc-31042655?lid=31042655","Real Estate Developers","http://www.davis-partners.com","6420 Wilshire Blvd Ste 220Los Angeles, CA 90048","","development","Los+Angeles,+CA"
"474048819","Bino Construction Inc","(323) 935-4800","https://www.yellowpages.com/los-angeles-ca/mip/bino-construction-inc-474048819?lid=474048819","Real Estate Developers,Home Builders","http://www.binoconstruction.com","6420 Wilshire BlvdLos Angeles, CA 90048","","development","Los+Angeles,+CA"
"479858779","New World Restoration & Construction","(323) 750-8030","https://www.yellowpages.com/los-angeles-ca/mip/new-world-restoration-construction-479858779?lid=479858779","Real Estate Developers","","1033 W 89th StLos Angeles, CA 90044","","development","Los+Angeles,+CA"
"535424060","D N A Construction Inc","(323) 655-5401","https://www.yellowpages.com/los-angeles-ca/mip/d-n-a-construction-inc-535424060?lid=535424060","Real Estate Developers,Home Builders","","8342 W 3rd StLos Angeles, CA 90048","","development","Los+Angeles,+CA"
"462500222","Genton Property Group","(855) 899-0945","https://www.yellowpages.com/los-angeles-ca/mip/genton-property-group-462500222?lid=462500222","Real Estate Developers","http://gentonproperty.com","","","development","Los+Angeles,+CA"
"541927708","Cp Construction West Inc","(310) 202-1102","https://www.yellowpages.com/los-angeles-ca/mip/cp-construction-west-inc-541927708?lid=541927708","Real Estate Developers","","","","development","Los+Angeles,+CA"
"478397035","Swinerton Builders","(323) 564-2275","https://www.yellowpages.com/los-angeles-ca/mip/swinerton-builders-478397035?lid=478397035","Real Estate Developers","http://swinerton.com","","","development","Los+Angeles,+CA"
"466772973","Future Home","(310) 559-6100","https://www.yellowpages.com/los-angeles-ca/mip/future-home-466772973?lid=466772973","Real Estate Developers,Home Builders","http://www.futurehometheater.com","","","development","Los+Angeles,+CA"
"474140246","Caruso Affiliated","(310) 278-1555","https://www.yellowpages.com/los-angeles-ca/mip/caruso-affiliated-474140246?lid=474140246","Real Estate Developers","http://carusoaffiliated.com","","","development","Los+Angeles,+CA"
"504755862","GreenTech Builders Inc.","(323) 874-4504","https://www.yellowpages.com/los-angeles-ca/mip/greentech-builders-inc-504755862?lid=504755862","Real Estate Developers","http://www.greentechbuildersinc.com","","","development","Los+Angeles,+CA"
"16479519","R H Cox Construction","(310) 842-8100","https://www.yellowpages.com/los-angeles-ca/mip/r-h-cox-construction-16479519?lid=16479519","Real Estate Developers","http://www.rhcoxconst.com","","","development","Los+Angeles,+CA"
"22736100","Tom Wagener Builder","(310) 621-7872","https://www.yellowpages.com/los-angeles-ca/mip/tom-wagener-builder-22736100?lid=22736100","Real Estate Developers","","","","development","Los+Angeles,+CA"
"15106259","Group F Builders Inc","(310) 271-7559","https://www.yellowpages.com/los-angeles-ca/mip/group-f-builders-inc-15106259?lid=15106259","Real Estate Developers,Home Builders","http://www.groupf.com","","","development","Los+Angeles,+CA"
"1260858","Casouth Clark Homes Inc.","(310) 276-2205","https://www.yellowpages.com/los-angeles-ca/mip/casouth-clark-homes-inc-1260858?lid=1260858","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"524285791","Gini Properties","(310) 360-0064","https://www.yellowpages.com/los-angeles-ca/mip/gini-properties-524285791?lid=524285791","Real Estate Developers","","","","development","Los+Angeles,+CA"
"23180931","Possibilities For Homes","(213) 500-1253","https://www.yellowpages.com/los-angeles-ca/mip/possibilities-for-homes-23180931?lid=23180931","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"508774035","A One Construction and Design","(310) 204-5533","https://www.yellowpages.com/los-angeles-ca/mip/a-one-construction-and-design-508774035?lid=508774035","Real Estate Developers","http://a1.luxlvl.com","","","development","Los+Angeles,+CA"
"472400450","Alan Mruvka Co","(323) 850-8200","https://www.yellowpages.com/los-angeles-ca/mip/alan-mruvka-co-472400450?lid=472400450","Real Estate Developers","","","","development","Los+Angeles,+CA"
"5305983","Neal Don C Construction Co.","(323) 755-6035","https://www.yellowpages.com/los-angeles-ca/mip/neal-don-c-construction-co-5305983?lid=5305983","Real Estate Developers","","","","development","Los+Angeles,+CA"
"6508906","Benico Construction Inc","(310) 551-4066","https://www.yellowpages.com/los-angeles-ca/mip/benico-construction-inc-6508906?lid=6508906","Real Estate Developers","","","","development","Los+Angeles,+CA"
"504688404","Houch Construction Inc","(424) 279-9375","https://www.yellowpages.com/los-angeles-ca/mip/houch-construction-inc-504688404?lid=504688404","Real Estate Developers","","","","development","Los+Angeles,+CA"
"509865516","1615 Blue Jay Homes","(310) 652-6899","https://www.yellowpages.com/los-angeles-ca/mip/1615-blue-jay-homes-509865516?lid=509865516","Real Estate Developers","","","","development","Los+Angeles,+CA"
"460505315","M3 Construction","(310) 665-1600","https://www.yellowpages.com/los-angeles-ca/mip/m3-construction-460505315?lid=460505315","Real Estate Developers","http://www.8csoft.com/850","","","development","Los+Angeles,+CA"
"11542004","5 Star Builders","(310) 216-2576","https://www.yellowpages.com/los-angeles-ca/mip/5-star-builders-11542004?lid=11542004","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"541955801","Dunn Homes","(310) 842-4951","https://www.yellowpages.com/los-angeles-ca/mip/dunn-homes-541955801?lid=541955801","Real Estate Developers","","","","development","Los+Angeles,+CA"
"5325455","K M K Real Corp.","(310) 836-6268","https://www.yellowpages.com/los-angeles-ca/mip/k-m-k-real-corp-5325455?lid=5325455","Real Estate Developers","http://kmkmanagement.com","","","development","Los+Angeles,+CA"
"470641363","Residential Homes Inc Epic II","(323) 754-2574","https://www.yellowpages.com/los-angeles-ca/mip/residential-homes-inc-epic-ii-470641363?lid=470641363","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"462646403","Pacific West Builders","(310) 845-9093","https://www.yellowpages.com/los-angeles-ca/mip/pacific-west-builders-462646403?lid=462646403","Real Estate Developers","","","","development","Los+Angeles,+CA"
"6490572","Gate West Construction Inc","(310) 836-2177","https://www.yellowpages.com/los-angeles-ca/mip/gate-west-construction-inc-6490572?lid=6490572","Real Estate Developers,Home Builders","","","","development","Los+Angeles,+CA"
"3185523","B Raeen Construction Inc","(310) 826-2646","https://www.yellowpages.com/los-angeles-ca/mip/b-raeen-construction-inc-3185523?lid=3185523","Real Estate Developers","http://www.braeenconstruction.com","","","development","Los+Angeles,+CA"
"517474322","Winawer Construction Inc","(310) 338-0931","https://www.yellowpages.com/los-angeles-ca/mip/winawer-construction-inc-517474322?lid=517474322","Real Estate Developers","","","","development","Los+Angeles,+CA"
"14240470","Millman Kenneth Investments","(310) 552-2811","https://www.yellowpages.com/los-angeles-ca/mip/millman-kenneth-investments-14240470?lid=14240470","Real Estate Developers","","","","development","Los+Angeles,+CA"
"492776549","Klewin Construction Inc","(213) 800-3919","https://www.yellowpages.com/los-angeles-ca/mip/klewin-construction-inc-492776549?lid=492776549","Real Estate Developers","http://klewin.com","","","development","Los+Angeles,+CA"
"541185760","Regional Properties Inc","(310) 553-1776","https://www.yellowpages.com/los-angeles-ca/mip/regional-properties-inc-541185760?lid=541185760","Real Estate Developers","","","","development","Los+Angeles,+CA"
"495832788","Trammel Crow","(310) 552-8057","https://www.yellowpages.com/los-angeles-ca/mip/trammel-crow-495832788?lid=495832788","Real Estate Developers","http://trammellcrow.com","2000 Avenue Of The StarsLos Angeles, CA 90067","","development","Los+Angeles,+CA"
"536402304","Webcor Builders Metropolis","(310) 277-1005","https://www.yellowpages.com/los-angeles-ca/mip/webcor-builders-metropolis-536402304?lid=536402304","Real Estate Developers","","2025 Avenue Of The StarsLos Angeles, CA 90067","","development","Los+Angeles,+CA"
"2636512","The Sinay Company","(310) 553-3655","https://www.yellowpages.com/los-angeles-ca/mip/the-sinay-company-2636512?lid=2636512","Real Estate Developers","","1801 Century Park E Ste 2101Los Angeles, CA 90067","","development","Los+Angeles,+CA"
"480782763","Century Pacific Placement Corp","(310) 208-1888","https://www.yellowpages.com/los-angeles-ca/mip/century-pacific-placement-corp-480782763?lid=480782763","Real Estate Developers","http://www.cphousing.com","1801 Century Park ELos Angeles, CA 90067","","development","Los+Angeles,+CA"
"31046094","The Magellan Group Inc","(310) 277-8337","https://www.yellowpages.com/los-angeles-ca/mip/the-magellan-group-inc-31046094?lid=31046094","Real Estate Developers","http://www.magellangrp.com","1800 Avenue Of The StarsLos Angeles, CA 90067","","development","Los+Angeles,+CA"
